Wavelength,Ge 7µm ,Ge 7.25µm,Ge 7.5µm,Ge 7.8µm,Ge 8µm,Ge 8.28µm,Ge 8.55µm,Ge 8.75µm,Ge 9µm,Ge 9.5µm,Ge 10µm,ZnS 6.25-12.5µm,CdTe 12.5-25µm,Mesh 25-50µm,Mesh 50-100µm,Unfiltered,Perfect square filter 8.5-9.5µm (for 9µm NaCl peak),Mesh 100-200µm (Cardiff),Low pass filter?
131.93,0,0,0,0,0,0,0,0,0,0,0,0,0.18455988,0.48909227,3.191153797,100,0,69.6126747,
131.94,0,0,0,0,0,0,0,0,0,0,0,0,0.185255442,0.490966452,3.18960572,100,0,69.6063663,
131.95,0,0,0,0,0,0,0,0,0,0,0,0,0.185951005,0.492840664,3.188057644,100,0,69.6000579,
131.96,0,0,0,0,0,0,0,0,0,0,0,0,0.186646567,0.494714793,3.186509568,100,0,69.5937495,
131.97,0,0,0,0,0,0,0,0,0,0,0,0,0.18734213,0.496588895,3.184961492,100,0,69.5874411,
131.98,0,0,0,0,0,0,0,0,0,0,0,0,0.188037692,0.498463028,3.183413499,100,0,69.5811327,
131.99,0,0,0,0,0,0,0,0,0,0,0,0,0.188733255,0.500337077,3.181865423,100,0,69.5748243,
132,0,0,0,0,0,0,0,0,0,0,0,0,0.189428818,0.502211155,3.180317347,100,0,69.5685159,
132.01,0,0,0,0,0,0,0,0,0,0,0,0,0.19012438,0.504085151,3.178769271,100,0,69.5622075,
132.02,0,0,0,0,0,0,0,0,0,0,0,0,0.190819943,0.505959177,3.177221195,100,0,69.5558991,
132.03,0,0,0,0,0,0,0,0,0,0,0,0,0.191515505,0.507833119,3.175673119,100,0,69.5495907,
132.04,0,0,0,0,0,0,0,0,0,0,0,0,0.192211068,0.509707092,3.174125043,100,0,69.5432823,
132.05,0,0,0,0,0,0,0,0,0,0,0,0,0.19290663,0.511580982,3.17257705,100,0,69.53697391,
132.06,0,0,0,0,0,0,0,0,0,0,0,0,0.193602193,0.513454844,3.171028974,100,0,69.53066551,
132.07,0,0,0,0,0,0,0,0,0,0,0,0,0.194297756,0.515328737,3.169480898,100,0,69.52435711,
132.08,0,0,0,0,0,0,0,0,0,0,0,0,0.194993318,0.517278258,3.165090096,100,0,69.51804871,
132.09,0,0,0,0,0,0,0,0,0,0,0,0,0.195688881,0.519277394,3.158843337,100,0,69.51174031,
132.1,0,0,0,0,0,0,0,0,0,0,0,0,0.196278359,0.521277351,3.152596495,100,0,69.50543191,
132.11,0,0,0,0,0,0,0,0,0,0,0,0,0.196480828,0.523278244,3.146349736,100,0,69.49912351,
132.12,0,0,0,0,0,0,0,0,0,0,0,0,0.196683298,0.525279957,3.140102894,100,0,69.49281511,
132.13,0,0,0,0,0,0,0,0,0,0,0,0,0.196885767,0.527282604,3.133856135,100,0,69.48650671,
132.14,0,0,0,0,0,0,0,0,0,0,0,0,0.197088236,0.529286074,3.127609293,100,0,69.48019831,
132.15,0,0,0,0,0,0,0,0,0,0,0,0,0.197290705,0.53129042,3.12136245,100,0,69.47388991,
132.16,0,0,0,0,0,0,0,0,0,0,0,0,0.197493174,0.533295701,3.115115691,100,0,69.46758151,
132.17,0,0,0,0,0,0,0,0,0,0,0,0,0.197695644,0.533874024,3.108868849,100,0,69.46127311,
132.18,0,0,0,0,0,0,0,0,0,0,0,0,0.197898113,0.533499602,3.10262209,100,0,69.45496471,
132.19,0,0,0,0,0,0,0,0,0,0,0,0,0.198100582,0.533124947,3.096375248,100,0,69.44865631,
132.2,0,0,0,0,0,0,0,0,0,0,0,0,0.198303051,0.532750002,3.090128406,100,0,69.44234792,
132.21,0,0,0,0,0,0,0,0,0,0,0,0,0.19850552,0.532374882,3.083881647,100,0,69.43603952,
132.22,0,0,0,0,0,0,0,0,0,0,0,0,0.19870799,0.531999529,3.077634805,100,0,69.42973112,
132.23,0,0,0,0,0,0,0,0,0,0,0,0,0.198910459,0.531623886,3.071388046,100,0,69.42342272,
132.24,0,0,0,0,0,0,0,0,0,0,0,0,0.199112928,0.531248068,3.065141203,100,0,69.41711432,
132.25,0,0,0,0,0,0,0,0,0,0,0,0,0.199315397,0.530872016,3.058894445,100,0,69.41080592,
132.26,0,0,0,0,0,0,0,0,0,0,0,0,0.199517866,0.530495676,3.052647602,100,0,69.40449752,
132.27,0,0,0,0,0,0,0,0,0,0,0,0,0.199720335,0.530119159,3.04640076,100,0,69.39818912,
132.28,0,0,0,0,0,0,0,0,0,0,0,0,0.199922805,0.52974241,3.040154001,100,0,69.39188072,
132.29,0,0,0,0,0,0,0,0,0,0,0,0,0.200125274,0.529365371,3.033907159,100,0,69.38557232,
132.3,0,0,0,0,0,0,0,0,0,0,0,0,0.200327743,0.528919115,3.031107379,100,0,69.37926392,
132.31,0,0,0,0,0,0,0,0,0,0,0,0,0.200530212,0.528387626,3.032607589,100,0,69.37295552,
132.32,0,0,0,0,0,0,0,0,0,0,0,0,0.200732681,0.527856251,3.034107798,100,0,69.36664712,
132.33,0,0,0,0,0,0,0,0,0,0,0,0,0.200935151,0.527324936,3.035608008,100,0,69.36033872,
132.34,0,0,0,0,0,0,0,0,0,0,0,0,0.20113762,0.526793623,3.037108217,100,0,69.35403033,
132.35,0,0,0,0,0,0,0,0,0,0,0,0,0.201340089,0.526262425,3.038608427,100,0,69.34772193,
132.36,0,0,0,0,0,0,0,0,0,0,0,0,0.201542558,0.525731286,3.040108636,100,0,69.34141353,
132.37,0,0,0,0,0,0,0,0,0,0,0,0,0.201745027,0.52520015,3.041608846,100,0,69.33510513,
132.38,0,0,0,0,0,0,0,0,0,0,0,0,0.201947497,0.52466913,3.043109055,100,0,69.32879673,
132.39,0,0,0,0,0,0,0,0,0,0,0,0,0.202149966,0.524138169,3.044609265,100,0,69.32248833,
132.4,0,0,0,0,0,0,0,0,0,0,0,0,0.202352435,0.52360721,3.046109474,100,0,69.31617993,
132.41,0,0,0,0,0,0,0,0,0,0,0,0,0.202554904,0.523076366,3.047609684,100,0,69.30987153,
132.42,0,0,0,0,0,0,0,0,0,0,0,0,0.202757373,0.522545581,3.049109893,100,0,69.30356313,
132.43,0,0,0,0,0,0,0,0,0,0,0,0,0.202959843,0.522014799,3.050610103,100,0,69.29725473,
132.44,0,0,0,0,0,0,0,0,0,0,0,0,0.203162312,0.521484133,3.052110312,100,0,69.29094633,
132.45,0,0,0,0,0,0,0,0,0,0,0,0,0.203364781,0.520953526,3.053610522,100,0,69.28463793,
132.46,0,0,0,0,0,0,0,0,0,0,0,0,0.20356725,0.520422921,3.055110731,100,0,69.27832953,
132.47,0,0,0,0,0,0,0,0,0,0,0,0,0.203769719,0.519892431,3.056610941,100,0,69.27202113,
132.48,0,0,0,0,0,0,0,0,0,0,0,0,0.203972189,0.519362,3.05811115,100,0,69.26571273,
132.49,0,0,0,0,0,0,0,0,0,0,0,0,0.204174658,0.518831572,3.05961136,100,0,69.25940434,
132.5,0,0,0,0,0,0,0,0,0,0,0,0,0.204377127,0.51830126,3.061111569,100,0,69.25309594,
132.51,0,0,0,0,0,0,0,0,0,0,0,0,0.204579596,0.517771007,3.062611779,100,0,69.24678754,
132.52,0,0,0,0,0,0,0,0,0,0,0,0,0.204773992,0.517206208,3.063403079,100,0,69.24047914,
132.53,0,0,0,0,0,0,0,0,0,0,0,0,0.20433928,0.516514231,3.061534113,100,0,69.23417074,
132.54,0,0,0,0,0,0,0,0,0,0,0,0,0.203904568,0.515822626,3.059665147,100,0,69.22786234,
132.55,0,0,0,0,0,0,0,0,0,0,0,0,0.203469856,0.515131336,3.057796181,100,0,69.22155394,
132.56,0,0,0,0,0,0,0,0,0,0,0,0,0.203035143,0.514440475,3.055927215,100,0,69.21524554,
132.57,0,0,0,0,0,0,0,0,0,0,0,0,0.202600431,0.513749986,3.05405825,100,0,69.20893714,
132.58,0,0,0,0,0,0,0,0,0,0,0,0,0.202165719,0.513059812,3.052189284,100,0,69.20262874,
132.59,0,0,0,0,0,0,0,0,0,0,0,0,0.201731007,0.512370067,3.050320318,100,0,69.19632034,
132.6,0,0,0,0,0,0,0,0,0,0,0,0,0.201296295,0.511680694,3.048451352,100,0,69.19001194,
132.61,0,0,0,0,0,0,0,0,0,0,0,0,0.200861583,0.510991637,3.046582386,100,0,69.18370354,
132.62,0,0,0,0,0,0,0,0,0,0,0,0,0.20042687,0.510303008,3.044713421,100,0,69.17739514,
132.63,0,0,0,0,0,0,0,0,0,0,0,0,0.199992158,0.509614751,3.042844455,100,0,69.17108675,
132.64,0,0,0,0,0,0,0,0,0,0,0,0,0.199557446,0.50892681,3.040975406,100,0,69.16477835,
132.65,0,0,0,0,0,0,0,0,0,0,0,0,0.199122734,0.508239297,3.03910644,100,0,69.15846995,
132.66,0,0,0,0,0,0,0,0,0,0,0,0,0.198688022,0.507552156,3.037237474,100,0,69.15216155,
132.67,0,0,0,0,0,0,0,0,0,0,0,0,0.198253309,0.506865331,3.035368508,100,0,69.14585315,
132.68,0,0,0,0,0,0,0,0,0,0,0,0,0.197818597,0.506178935,3.033499542,100,0,69.13954475,
132.69,0,0,0,0,0,0,0,0,0,0,0,0,0.197383885,0.50549291,3.031630576,100,0,69.13323635,
132.7,0,0,0,0,0,0,0,0,0,0,0,0,0.196949173,0.504807201,3.029761611,100,0,69.12692795,
132.71,0,0,0,0,0,0,0,0,0,0,0,0,0.196514461,0.50412192,3.027892645,100,0,69.12061955,
132.72,0,0,0,0,0,0,0,0,0,0,0,0,0.196079749,0.503437012,3.026023679,100,0,69.11431115,
132.73,0,0,0,0,0,0,0,0,0,0,0,0,0.195645036,0.502752419,3.024154713,100,0,69.10800275,
132.74,0,0,0,0,0,0,0,0,0,0,0,0,0.195210324,0.502068255,3.022285747,100,0,69.10169435,
132.75,0,0,0,0,0,0,0,0,0,0,0,0,0.194775612,0.501508195,3.014682629,100,0,69.09538595,
132.76,0,0,0,0,0,0,0,0,0,0,0,0,0.1943409,0.500961362,3.006449573,100,0,69.08907755,
132.77,0,0,0,0,0,0,0,0,0,0,0,0,0.193906188,0.500414685,2.998216433,100,0,69.08276915,
132.78,0,0,0,0,0,0,0,0,0,0,0,0,0.193471475,0.499868109,2.989983377,100,0,69.07646076,
132.79,0,0,0,0,0,0,0,0,0,0,0,0,0.193036763,0.49932158,2.981750237,100,0,69.07015236,
132.8,0,0,0,0,0,0,0,0,0,0,0,0,0.192602051,0.498775208,2.973517181,100,0,69.06384396,
132.81,0,0,0,0,0,0,0,0,0,0,0,0,0.192167339,0.498228937,2.965284125,100,0,69.05753556,
132.82,0,0,0,0,0,0,0,0,0,0,0,0,0.191732627,0.497682713,2.957050985,100,0,69.05122716,
132.83,0,0,0,0,0,0,0,0,0,0,0,0,0.191297915,0.497136645,2.948817929,100,0,69.04491876,
132.84,0,0,0,0,0,0,0,0,0,0,0,0,0.190863202,0.496590679,2.940584789,100,0,69.03861036,
132.85,0,0,0,0,0,0,0,0,0,0,0,0,0.19042849,0.496044759,2.932351733,100,0,69.03230196,
132.86,0,0,0,0,0,0,0,0,0,0,0,0,0.189993778,0.495498996,2.924118677,100,0,69.02599356,
132.87,0,0,0,0,0,0,0,0,0,0,0,0,0.189559066,0.494953336,2.915885537,100,0,69.01968516,
132.88,0,0,0,0,0,0,0,0,0,0,0,0,0.189124354,0.49440772,2.907652481,100,0,69.01337676,
132.89,0,0,0,0,0,0,0,0,0,0,0,0,0.188689641,0.493862261,2.899419341,100,0,69.00706836,
132.9,0,0,0,0,0,0,0,0,0,0,0,0,0.188254929,0.493316849,2.891186285,100,0,69.00075996,
132.91,0,0,0,0,0,0,0,0,0,0,0,0,0.187820217,0.492771594,2.882953229,100,0,68.99445156,
132.92,0,0,0,0,0,0,0,0,0,0,0,0,0.187385505,0.49222644,2.874720089,100,0,68.98814317,
132.93,0,0,0,0,0,0,0,0,0,0,0,0,0.186950793,0.491681333,2.866487033,100,0,68.98183477,
132.94,0,0,0,0,0,0,0,0,0,0,0,0,0.18651608,0.491136382,2.858253893,100,0,68.97552637,
132.95,0,0,0,0,0,0,0,0,0,0,0,0,0.185311319,0.490591533,2.850020837,100,0,68.96921797,
132.96,0,0,0,0,0,0,0,0,0,0,0,0,0.183445022,0.49004673,2.841787781,100,0,68.96290957,
132.97,0,0,0,0,0,0,0,0,0,0,0,0,0.181578726,0.489517336,2.837690933,100,0,68.95660117,
132.98,0,0,0,0,0,0,0,0,0,0,0,0,0.179712429,0.489002121,2.837468112,100,0,68.95029277,
132.99,0,0,0,0,0,0,0,0,0,0,0,0,0.177846132,0.488486893,2.837245373,100,0,68.94398437,
133,0,0,0,0,0,0,0,0,0,0,0,0,0.175979836,0.487971763,2.837022552,100,0,68.93767597,
133.01,0,0,0,0,0,0,0,0,0,0,0,0,0.174113539,0.487456675,2.836799814,100,0,68.93136757,
133.02,0,0,0,0,0,0,0,0,0,0,0,0,0.172247242,0.485314658,2.836577076,100,0,68.92505917,
133.03,0,0,0,0,0,0,0,0,0,0,0,0,0.170380946,0.482949365,2.836354254,100,0,68.91875077,
133.04,0,0,0,0,0,0,0,0,0,0,0,0,0.168514649,0.480584328,2.836131516,100,0,68.91244237,
133.05,0,0,0,0,0,0,0,0,0,0,0,0,0.166648353,0.478219436,2.835908778,100,0,68.90613397,
133.06,0,0,0,0,0,0,0,0,0,0,0,0,0.164782056,0.4758548,2.835685956,100,0,68.89982557,
133.07,0,0,0,0,0,0,0,0,0,0,0,0,0.162915759,0.473490308,2.835463218,100,0,68.89351718,
133.08,0,0,0,0,0,0,0,0,0,0,0,0,0.161049463,0.471126072,2.835240396,100,0,68.88720878,
133.09,0,0,0,0,0,0,0,0,0,0,0,0,0.159183166,0.468761981,2.835017658,100,0,68.88090038,
133.1,0,0,0,0,0,0,0,0,0,0,0,0,0.157316869,0.466398146,2.83479492,100,0,68.87459198,
133.11,0,0,0,0,0,0,0,0,0,0,0,0,0.155450573,0.464034455,2.834572099,100,0,68.86828358,
133.12,0,0,0,0,0,0,0,0,0,0,0,0,0.153584276,0.46167102,2.83434936,100,0,68.86197518,
133.13,0,0,0,0,0,0,0,0,0,0,0,0,0.151717979,0.459307787,2.834126539,100,0,68.85566678,
133.14,0,0,0,0,0,0,0,0,0,0,0,0,0.149851683,0.456944697,2.833903801,100,0,68.84935838,
133.15,0,0,0,0,0,0,0,0,0,0,0,0,0.147985386,0.454581863,2.833681062,100,0,68.84304998,
133.16,0,0,0,0,0,0,0,0,0,0,0,0,0.146119089,0.452219173,2.833458241,100,0,68.83674158,
133.17,0,0,0,0,0,0,0,0,0,0,0,0,0.144252793,0.44985674,2.833235503,100,0,68.83043318,
133.18,0,0,0,0,0,0,0,0,0,0,0,0,0.142386496,0.447494451,2.833012765,100,0,68.82412478,
133.19,0,0,0,0,0,0,0,0,0,0,0,0,0.140520199,0.445132866,2.832993418,100,0,68.81781638,
133.2,0,0,0,0,0,0,0,0,0,0,0,0,0.138653903,0.442778532,2.836397701,100,0,68.81150798,
133.21,0,0,0,0,0,0,0,0,0,0,0,0,0.136787606,0.440424374,2.839801984,100,0,68.80519959,
133.22,0,0,0,0,0,0,0,0,0,0,0,0,0.134921309,0.438070281,2.843206267,100,0,68.79889119,
133.23,0,0,0,0,0,0,0,0,0,0,0,0,0.133055013,0.435716363,2.84661055,100,0,68.79258279,
133.24,0,0,0,0,0,0,0,0,0,0,0,0,0.131188716,0.43336251,2.850014833,100,0,68.78627439,
133.25,0,0,0,0,0,0,0,0,0,0,0,0,0.129322419,0.431008834,2.853419199,100,0,68.77996599,
133.26,0,0,0,0,0,0,0,0,0,0,0,0,0.127456123,0.428655277,2.856823482,100,0,68.77365759,
133.27,0,0,0,0,0,0,0,0,0,0,0,0,0.125589826,0.426301785,2.860227765,100,0,68.76734919,
133.28,0,0,0,0,0,0,0,0,0,0,0,0,0.123723529,0.423948469,2.863632048,100,0,68.76104079,
133.29,0,0,0,0,0,0,0,0,0,0,0,0,0.121857233,0.421595217,2.867036332,100,0,68.75473239,
133.3,0,0,0,0,0,0,0,0,0,0,0,0,0.119990936,0.419242142,2.870440615,100,0,68.74842399,
133.31,0,0,0,0,0,0,0,0,0,0,0,0,0.11812464,0.416889131,2.873844898,100,0,68.74211559,
133.32,0,0,0,0,0,0,0,0,0,0,0,0,0.116258343,0.414536297,2.877249181,100,0,68.73580719,
133.33,0,0,0,0,0,0,0,0,0,0,0,0,0.114392046,0.412183526,2.880653464,100,0,68.72949879,
133.34,0,0,0,0,0,0,0,0,0,0,0,0,0.11252575,0.409830932,2.884057747,100,0,68.72319039,
133.35,0,0,0,0,0,0,0,0,0,0,0,0,0.110659453,0.407478403,2.88746203,100,0,68.71688199,
133.36,0,0,0,0,0,0,0,0,0,0,0,0,0.108793156,0.405126049,2.890866313,100,0,68.7105736,
133.37,0,0,0,0,0,0,0,0,0,0,0,0,0.10692686,0.402773816,2.894270596,100,0,68.7042652,
133.38,0,0,0,0,0,0,0,0,0,0,0,0,0.104897241,0.400421648,2.897674962,100,0,68.6979568,
133.39,0,0,0,0,0,0,0,0,0,0,0,0,0.102824203,0.398069655,2.901079245,100,0,68.6916484,
133.4,0,0,0,0,0,0,0,0,0,0,0,0,0.100751165,0.395717727,2.904483528,100,0,68.68534,
133.41,0,0,0,0,0,0,0,0,0,0,0,0,0.098678126,0.393365975,2.907887811,100,0,68.6790316,
133.42,0,0,0,0,0,0,0,0,0,0,0,0,0.096605088,0.391010738,2.906896122,100,0,68.6727232,
133.43,0,0,0,0,0,0,0,0,0,0,0,0,0.09453205,0.388652496,2.90184386,100,0,68.6664148,
133.44,0,0,0,0,0,0,0,0,0,0,0,0,0.092459011,0.386294401,2.896791515,100,0,68.6601064,
133.45,0,0,0,0,0,0,0,0,0,0,0,0,0.090385973,0.383936563,2.891739253,100,0,68.653798,
133.46,0,0,0,0,0,0,0,0,0,0,0,0,0.088312935,0.381578871,2.886686908,100,0,68.6474896,
133.47,0,0,0,0,0,0,0,0,0,0,0,0,0.086239896,0.379221437,2.881634646,100,0,68.6411812,
133.48,0,0,0,0,0,0,0,0,0,0,0,0,0.084166858,0.376864204,2.8765823,100,0,68.6348728,
133.49,0,0,0,0,0,0,0,0,0,0,0,0,0.08209382,0.374507117,2.871530038,100,0,68.6285644,
133.5,0,0,0,0,0,0,0,0,0,0,0,0,0.080020781,0.372150288,2.866477693,100,0,68.62225601,
133.51,0,0,0,0,0,0,0,0,0,0,0,0,0.077947743,0.369793604,2.861425431,100,0,68.61594761,
133.52,0,0,0,0,0,0,0,0,0,0,0,0,0.075874705,0.367437178,2.856373086,100,0,68.60963921,
133.53,0,0,0,0,0,0,0,0,0,0,0,0,0.073801666,0.365080897,2.851320824,100,0,68.60333081,
133.54,0,0,0,0,0,0,0,0,0,0,0,0,0.071728628,0.362724874,2.846268479,100,0,68.59702241,
133.55,0,0,0,0,0,0,0,0,0,0,0,0,0.06965559,0.360368997,2.841216134,100,0,68.59071401,
133.56,0,0,0,0,0,0,0,0,0,0,0,0,0.067582551,0.358013378,2.836163872,100,0,68.58440561,
133.57,0,0,0,0,0,0,0,0,0,0,0,0,0.065509513,0.355657904,2.831111526,100,0,68.57809721,
133.58,0,0,0,0,0,0,0,0,0,0,0,0,0.063436475,0.353302688,2.826059264,100,0,68.57178881,
133.59,0,0,0,0,0,0,0,0,0,0,0,0,0.061363436,0.350947617,2.821006919,100,0,68.56548041,
133.6,0,0,0,0,0,0,0,0,0,0,0,0,0.059290398,0.348592804,2.815954657,100,0,68.55917201,
133.61,0,0,0,0,0,0,0,0,0,0,0,0,0.05721736,0.346238193,2.810902312,100,0,68.55286361,
133.62,0,0,0,0,0,0,0,0,0,0,0,0,0.055144321,0.343883727,2.80585005,100,0,68.54655521,
133.63,0,0,0,0,0,0,0,0,0,0,0,0,0.053071283,0.341529519,2.800797705,100,0,68.54024681,
133.64,0,0,0,0,0,0,0,0,0,0,0,0,0.050998245,0.339175457,2.795745443,100,0,68.53393841,
133.65,0,0,0,0,0,0,0,0,0,0,0,0,0.048925206,0.33681369,2.78754124,100,0,68.52763002,
133.66,0,0,0,0,0,0,0,0,0,0,0,0,0.046852168,0.334451398,2.77901448,100,0,68.52132162,
133.67,0,0,0,0,0,0,0,0,0,0,0,0,0.04477913,0.332089485,2.770487719,100,0,68.51501322,
133.68,0,0,0,0,0,0,0,0,0,0,0,0,0.042706091,0.329727839,2.761960876,100,0,68.50870482,
133.69,0,0,0,0,0,0,0,0,0,0,0,0,0.040633053,0.327366572,2.753434115,100,0,68.50239642,
133.7,0,0,0,0,0,0,0,0,0,0,0,0,0.038560015,0.325005573,2.744907355,100,0,68.49608802,
133.71,0,0,0,0,0,0,0,0,0,0,0,0,0.036486976,0.322644952,2.736380594,100,0,68.48977962,
133.72,0,0,0,0,0,0,0,0,0,0,0,0,0.034413938,0.320284655,2.727853834,100,0,68.48347122,
133.73,0,0,0,0,0,0,0,0,0,0,0,0,0.0323409,0.317924625,2.719327074,100,0,68.47716282,
133.74,0,0,0,0,0,0,0,0,0,0,0,0,0.030267861,0.315564974,2.710800313,100,0,68.47085442,
133.75,0,0,0,0,0,0,0,0,0,0,0,0,0.028194823,0.31320559,2.702273469,100,0,68.46454602,
133.76,0,0,0,0,0,0,0,0,0,0,0,0,0.026121785,0.310846586,2.693746709,100,0,68.45823762,
133.77,0,0,0,0,0,0,0,0,0,0,0,0,0.024048746,0.308487848,2.685219949,100,0,68.45192922,
133.78,0,0,0,0,0,0,0,0,0,0,0,0,0.021975708,0.30612949,2.676693188,100,0,68.44562082,
133.79,0,0,0,0,0,0,0,0,0,0,0,0,0.01990267,0.3037714,2.668166428,100,0,68.43931243,
133.8,0,0,0,0,0,0,0,0,0,0,0,0,0.017829631,0.301413688,2.659639667,100,0,68.43300403,
133.81,0,0,0,0,0,0,0,0,0,0,0,0,0.016175511,0.299056243,2.651112824,100,0,68.42669563,
133.82,0,0,0,0,0,0,0,0,0,0,0,0,0.014649172,0.296699177,2.642586063,100,0,68.42038723,
133.83,0,0,0,0,0,0,0,0,0,0,0,0,0.013122832,0.294342379,2.634059303,100,0,68.41407883,
133.84,0,0,0,0,0,0,0,0,0,0,0,0,0.011596492,0.29198596,2.625532542,100,0,68.40777043,
133.85,0,0,0,0,0,0,0,0,0,0,0,0,0.010070152,0.289629864,2.617005782,100,0,68.40146203,
133.86,0,0,0,0,0,0,0,0,0,0,0,0,0.008543812,0.287274035,2.608479022,100,0,68.39515363,
133.87,0,0,0,0,0,0,0,0,0,0,0,0,0.007017472,0.285028443,2.600787842,100,0,68.38884523,
133.88,0,0,0,0,0,0,0,0,0,0,0,0,0.005491132,0.284329508,2.596099333,100,0,68.38253683,
133.89,0,0,0,0,0,0,0,0,0,0,0,0,0.003964792,0.283630629,2.591410907,100,0,68.37622843,
133.9,0,0,0,0,0,0,0,0,0,0,0,0,0.002438452,0.282931804,2.586722398,100,0,68.36992003,
133.91,0,0,0,0,0,0,0,0,0,0,0,0,0.000912112,0.282233035,2.582033889,100,0,68.36361163,
133.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28153432,2.577345464,100,0,68.35730323,
133.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28083566,2.572656955,100,0,68.35099483,
133.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280137056,2.567968445,100,0,68.34468644,
133.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279438451,2.56328002,100,0,68.33837804,
133.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278739956,2.558591511,100,0,68.33206964,
133.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278041516,2.553903002,100,0,68.32576124,
133.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277343131,2.549214576,100,0,68.31945284,
133.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276644802,2.544526067,100,0,68.31314444,
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275946527,2.539837558,100,0,68.30683604,
134.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275248307,2.535149132,100,0,68.30052764,
134.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274550142,2.530460623,100,0,68.29421924,
134.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273851977,2.525772198,100,0,68.28791084,
134.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273153922,2.521083689,100,0,68.28160244,
134.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272455922,2.51639518,100,0,68.27529404,
134.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271757977,2.511706754,100,0,68.26898564,
134.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271060087,2.507018245,100,0,68.26267724,
134.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270362252,2.502329736,100,0,68.25636884,
134.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269664472,2.49764131,100,0,68.25006045,
134.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268968332,2.495232386,100,0,68.24375205,
134.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26827426,2.495597389,100,0,68.23744365,
134.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267580225,2.495962476,100,0,68.23113525,
134.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266886227,2.49632748,100,0,68.22482685,
134.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266192265,2.496692567,100,0,68.21851845,
134.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265498339,2.497057571,100,0,68.21221005,
134.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26480445,2.497422575,100,0,68.20590165,
134.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264110598,2.497787662,100,0,68.19959325,
134.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263416727,2.498152666,100,0,68.19328485,
134.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262722948,2.498517753,100,0,68.18697645,
134.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262029205,2.498882756,100,0,68.18066805,
134.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261335499,2.499247844,100,0,68.17435965,
134.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260641829,2.499612847,100,0,68.16805125,
134.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259948196,2.499977934,100,0,68.16174286,
134.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259254599,2.500342938,100,0,68.15543446,
134.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258561039,2.500708025,100,0,68.14912606,
134.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25786746,2.501073029,100,0,68.14281766,
134.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257173973,2.501438116,100,0,68.13650926,
134.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256480522,2.50180312,100,0,68.13020086,
134.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255787109,2.502168207,100,0,68.12389246,
134.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255093731,2.502533211,100,0,68.11758406,
134.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25440039,2.502898298,100,0,68.11127566,
134.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253707086,2.503263301,100,0,68.10496726,
134.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253011431,2.50431203,100,0,68.09865886,
134.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252314247,2.505803651,100,0,68.09235046,
134.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251617176,2.507295187,100,0,68.08604206,
134.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250920163,2.508786808,100,0,68.07973366,
134.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250223208,2.510278428,100,0,68.07342526,
